SENDER,FLAG,IRCS,NAME,IMO_NUMBER,EXT_MARK,TYPE,TONNAGE,LENGTH,POWER,AUTHORISED,SPECIES,STARTS,ENDS
XEU,IRL,EIYB3,VERONICA,9893553,D602,TO,"LC 2172","OA 65","KW 2999",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EIYB3,VERONICA,9893553,D602,TO,"LC 2172","OA 65","KW 2999",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EI8697,MIANDA,8802569,DA70,TO,"LC 170","OA 25","KW 180",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI8697,MIANDA,8802569,DA70,TO,"LC 170","OA 25","KW 180",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EI8697,MIANDA,8802569,DA70,TO,"LC 170","OA 25","KW 180",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI5772,"ATLANTIC CHALLENGE",9213442,D642,TO,"LC 1783","OA 59","KW 2940",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI5772,"ATLANTIC CHALLENGE",9213442,D642,TO,"LC 1783","OA 59","KW 2940",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EI5772,"ATLANTIC CHALLENGE",9213442,D642,TO,"LC 1783","OA 59","KW 2940",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI5772,"ATLANTIC CHALLENGE",9213442,D642,TO,"LC 1783","OA 59","KW 2940",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EI5772,"ATLANTIC CHALLENGE",9213442,D642,TO,"LC 1783","OA 59","KW 2940",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EIYB3,VERONICA,9893553,D602,TO,"LC 2172","OA 65","KW 2999",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EICX6,"JERH O'D",8650980,S57,TO,"LC 110","OA 20","KW 324",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EICX6,"JERH O'D",8650980,S57,TO,"LC 110","OA 20","KW 324",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EICX6,"JERH O'D",8650980,S57,TO,"LC 110","OA 20","KW 324",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EICX6,"JERH O'D",8650980,S57,TO,"LC 110","OA 20","KW 324",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EI8805,ASHRONA,8576794,S18,TO,"LC 94","OA 17","KW 260",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI8805,ASHRONA,8576794,S18,TO,"LC 94","OA 17","KW 260",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI8805,ASHRONA,8576794,S18,TO,"LC 94","OA 17","KW 260",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EIUY5,KALICOBA,8584911,S692,GO,"LC 68","OA 17","KW 150",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIUY5,KALICOBA,8584911,S692,GO,"LC 68","OA 17","KW 150",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EIUY5,KALICOBA,8584911,S692,GO,"LC 68","OA 17","KW 150",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EICX6,"JERH O'D",8650980,S57,TO,"LC 110","OA 20","KW 324",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EICX6,"JERH O'D",8650980,S57,TO,"LC 110","OA 20","KW 324",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EICX6,"JERH O'D",8650980,S57,TO,"LC 110","OA 20","KW 324",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EIMJ3,"OWENIE PADRAIG",8317631,S611,SO,"LC 147","OA 21","KW 410",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EI8285,ENDURANCE,9210672,DA31,TO,"LC 346","OA 27","KW 749",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EIMJ3,"OWENIE PADRAIG",8317631,S611,SO,"LC 147","OA 21","KW 410",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EIMJ3,"OWENIE PADRAIG",8317631,S611,SO,"LC 147","OA 21","KW 410",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EIMJ3,"OWENIE PADRAIG",8317631,S611,SO,"LC 147","OA 21","KW 410",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EIMJ3,"OWENIE PADRAIG",8317631,S611,SO,"LC 147","OA 21","KW 410",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EIMJ3,"OWENIE PADRAIG",8317631,S611,SO,"LC 147","OA 21","KW 410",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIMJ3,"OWENIE PADRAIG",8317631,S611,SO,"LC 147","OA 21","KW 410",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EI8285,ENDURANCE,9210672,DA31,TO,"LC 346","OA 27","KW 749",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EI8285,ENDURANCE,9210672,DA31,TO,"LC 346","OA 27","KW 749",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI6674,"MARIA MAGDALENA III",8847210,G482,TO,"LC 163","OA 24","KW 453",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI6674,"MARIA MAGDALENA III",8847210,G482,TO,"LC 163","OA 24","KW 453",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI6674,"MARIA MAGDALENA III",8847210,G482,TO,"LC 163","OA 24","KW 453",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EI8285,ENDURANCE,9210672,DA31,TO,"LC 346","OA 27","KW 749",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI8285,ENDURANCE,9210672,DA31,TO,"LC 346","OA 27","KW 749",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EI8285,ENDURANCE,9210672,DA31,TO,"LC 346","OA 27","KW 749",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EI8285,ENDURANCE,9210672,DA31,TO,"LC 346","OA 27","KW 749",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EIUP7,MELISANDRE,9134074,DA143,TO,"LC 156","OA 23","KW 401",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EIUP7,MELISANDRE,9134074,DA143,TO,"LC 156","OA 23","KW 401",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIUP7,MELISANDRE,9134074,DA143,TO,"LC 156","OA 23","KW 401",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EI7212,"SARAH DAVID",9285914,S411,TO,"LC 469","OA 37","KW 1119",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI7212,"SARAH DAVID",9285914,S411,TO,"LC 469","OA 37","KW 1119",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EI7212,"SARAH DAVID",9285914,S411,TO,"LC 469","OA 37","KW 1119",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EI7212,"SARAH DAVID",9285914,S411,TO,"LC 469","OA 37","KW 1119",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EI7212,"SARAH DAVID",9285914,S411,TO,"LC 469","OA 37","KW 1119",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EI7212,"SARAH DAVID",9285914,S411,TO,"LC 469","OA 37","KW 1119",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EI7212,"SARAH DAVID",9285914,S411,TO,"LC 469","OA 37","KW 1119",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI6110,"HEATHER JANE II",9213844,D674,MO,"LC 280","OA 26","KW 478",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EISB9,"SAUVEUR DU MONDE",9010747,WD28,TO,"LC 153","OA 24","KW 447",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EI6110,"HEATHER JANE II",9213844,D674,MO,"LC 280","OA 26","KW 478",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI6110,"HEATHER JANE II",9213844,D674,MO,"LC 280","OA 26","KW 478",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EISB9,"SAUVEUR DU MONDE",9010747,WD28,TO,"LC 153","OA 24","KW 447",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EISB9,"SAUVEUR DU MONDE",9010747,WD28,TO,"LC 153","OA 24","KW 447",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EISB9,"SAUVEUR DU MONDE",9010747,WD28,TO,"LC 153","OA 24","KW 447",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EISB9,"SAUVEUR DU MONDE",9010747,WD28,TO,"LC 153","OA 24","KW 447",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EISB9,"SAUVEUR DU MONDE",9010747,WD28,TO,"LC 153","OA 24","KW 447",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EISB9,"SAUVEUR DU MONDE",9010747,WD28,TO,"LC 153","OA 24","KW 447",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EIQD7,CARMAROSE,9734238,SO555,TO,"LC 325","OA 27","KW 680",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EIQD7,CARMAROSE,9734238,SO555,TO,"LC 325","OA 27","KW 680",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EIQD7,CARMAROSE,9734238,SO555,TO,"LC 325","OA 27","KW 680",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIQD7,CARMAROSE,9734238,SO555,TO,"LC 325","OA 27","KW 680",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EIQD7,CARMAROSE,9734238,SO555,TO,"LC 325","OA 27","KW 680",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EIQD7,CARMAROSE,9734238,SO555,TO,"LC 325","OA 27","KW 680",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EI4713,"OCEAN BREEZE",8577205,D96,TO,"LC 80","OA 17","KW 224",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI7539,"BUDDY M",9299240,C333,SO,"LC 190","OA 23","KW 368",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EI7539,"BUDDY M",9299240,C333,SO,"LC 190","OA 23","KW 368",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EI4713,"OCEAN BREEZE",8577205,D96,TO,"LC 80","OA 17","KW 224",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EI7539,"BUDDY M",9299240,C333,SO,"LC 190","OA 23","KW 368",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EI7539,"BUDDY M",9299240,C333,SO,"LC 190","OA 23","KW 368",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EIBN6,"JENNY M",8558508,C325,GO,"LC 79","OA 19","KW 298",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EIBN6,"JENNY M",8558508,C325,GO,"LC 79","OA 19","KW 298",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EIBN6,"JENNY M",8558508,C325,GO,"LC 79","OA 19","KW 298",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EIBN6,"JENNY M",8558508,C325,GO,"LC 79","OA 19","KW 298",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EIBN6,"JENNY M",8558508,C325,GO,"LC 79","OA 19","KW 298",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIBN6,"JENNY M",8558508,C325,GO,"LC 79","OA 19","KW 298",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EI7539,"BUDDY M",9299240,C333,SO,"LC 190","OA 23","KW 368",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI7539,"BUDDY M",9299240,C333,SO,"LC 190","OA 23","KW 368",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI7539,"BUDDY M",9299240,C333,SO,"LC 190","OA 23","KW 368",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EIBN6,"JENNY M",8558508,C325,GO,"LC 79","OA 19","KW 298",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI4713,"OCEAN BREEZE",8577205,D96,TO,"LC 80","OA 17","KW 224",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI8869,"BRIAN EOIN",9027087,S482,TO,"LC 102","OA 22","KW 330",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EI8869,"BRIAN EOIN",9027087,S482,TO,"LC 102","OA 22","KW 330",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EINR,BRENDELEN,9295880,SO709,TO,"LC 1587","OA 65","KW 2710",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EINR,BRENDELEN,9295880,SO709,TO,"LC 1587","OA 65","KW 2710",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EINR,BRENDELEN,9295880,SO709,TO,"LC 1587","OA 65","KW 2710",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EINR,BRENDELEN,9295880,SO709,TO,"LC 1587","OA 65","KW 2710",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EINR,BRENDELEN,9295880,SO709,TO,"LC 1587","OA 65","KW 2710",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EINR,BRENDELEN,9295880,SO709,TO,"LC 1587","OA 65","KW 2710",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EI8869,"BRIAN EOIN",9027087,S482,TO,"LC 102","OA 22","KW 330",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EI8869,"BRIAN EOIN",9027087,S482,TO,"LC 102","OA 22","KW 330",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI8869,"BRIAN EOIN",9027087,S482,TO,"LC 102","OA 22","KW 330",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI8869,"BRIAN EOIN",9027087,S482,TO,"LC 102","OA 22","KW 330",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EI8869,"BRIAN EOIN",9027087,S482,TO,"LC 102","OA 22","KW 330",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EI7396,CISEMAIR,8993916,S430,TO,"LC 193","OA 23","KW 522",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI7396,CISEMAIR,8993916,S430,TO,"LC 193","OA 23","KW 522",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EI7396,CISEMAIR,8993916,S430,TO,"LC 193","OA 23","KW 522",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EI7396,CISEMAIR,8993916,S430,TO,"LC 193","OA 23","KW 522",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EI7396,CISEMAIR,8993916,S430,TO,"LC 193","OA 23","KW 522",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EI7396,CISEMAIR,8993916,S430,TO,"LC 193","OA 23","KW 522",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EI7396,CISEMAIR,8993916,S430,TO,"LC 193","OA 23","KW 522",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIZI4,"DILLON OWEN II",9924948,S720,TO,"LC 245","OA 27","KW 746",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIZI4,"DILLON OWEN II",9924948,S720,TO,"LC 245","OA 27","KW 746",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EIZI4,"DILLON OWEN II",9924948,S720,TO,"LC 245","OA 27","KW 746",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EIZI4,"DILLON OWEN II",9924948,S720,TO,"LC 245","OA 27","KW 746",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EIZI4,"DILLON OWEN II",9924948,S720,TO,"LC 245","OA 27","KW 746",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EIZI4,"DILLON OWEN II",9924948,S720,TO,"LC 245","OA 27","KW 746",Yes,DGS,01-JAN-25,31-DEC-25
XEU,DNK,OULE,JUNIOR,9202455,HG365,FX,"LC 1198","OA 56","KW 3840",Yes,HOM,01-JAN-25,31-DEC-25
XEU,DNK,OULE,JUNIOR,9202455,HG365,FX,"LC 1198","OA 56","KW 3840",Yes,CAP,01-JAN-25,31-DEC-25
XEU,DNK,OULE,JUNIOR,9202455,HG365,FX,"LC 1198","OA 56","KW 3840",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OULE,JUNIOR,9202455,HG365,FX,"LC 1198","OA 56","KW 3840",Yes,HER,01-JAN-25,31-DEC-25
XEU,DNK,OZKA,"OCEAN TIGER",9136383,R38,FX,"LC 2223","OA 60","KW 3961",Yes,XDS,01-JAN-25,31-DEC-25
XEU,DNK,OYNY,"AHLMA WEST",8741416,S206,FX,"LC 514","OA 40","KW 1600",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OYNY,"AHLMA WEST",8741416,S206,FX,"LC 514","OA 40","KW 1600",Yes,CAP,01-JAN-25,31-DEC-25
XEU,DNK,OUHA,CETON,9806847,S205,FX,"LC 2135","OA 70","KW 2999",Yes,MAC,01-JAN-25,31-DEC-25
XEU,DNK,OUHA,CETON,9806847,S205,FX,"LC 2135","OA 70","KW 2999",Yes,CAP,01-JAN-25,31-DEC-25
XEU,DNK,OUHA,CETON,9806847,S205,FX,"LC 2135","OA 70","KW 2999",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OUHA,CETON,9806847,S205,FX,"LC 2135","OA 70","KW 2999",Yes,HER,01-JAN-25,31-DEC-25
XEU,DNK,OYNY,"AHLMA WEST",8741416,S206,FX,"LC 514","OA 40","KW 1600",Yes,HER,01-JAN-25,31-DEC-25
XEU,DNK,OZFX,ASBJ�RN,9899337,HG265,FX,"LC 4319","OA 89","KW 5400",Yes,CAP,01-JAN-25,31-DEC-25
XEU,DNK,OZFX,ASBJ�RN,9899337,HG265,FX,"LC 4319","OA 89","KW 5400",Yes,HER,01-JAN-25,31-DEC-25
XEU,DNK,OZFX,ASBJ�RN,9899337,HG265,FX,"LC 4319","OA 89","KW 5400",Yes,HOM,01-JAN-25,31-DEC-25
XEU,DNK,OZFX,ASBJ�RN,9899337,HG265,FX,"LC 4319","OA 89","KW 5400",Yes,MAC,01-JAN-25,31-DEC-25
XEU,DNK,OZFX,ASBJ�RN,9899337,HG265,FX,"LC 4319","OA 89","KW 5400",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OWAR,BEINUR,9746097,HG62,FX,"LC 2760","OA 78","KW 2999",Yes,CAP,01-JAN-25,31-DEC-25
XEU,DNK,OWAR,BEINUR,9746097,HG62,FX,"LC 2760","OA 78","KW 2999",Yes,HER,01-JAN-25,31-DEC-25
XEU,DNK,OWAR,BEINUR,9746097,HG62,FX,"LC 2760","OA 78","KW 2999",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OWAR,BEINUR,9746097,HG62,FX,"LC 2760","OA 78","KW 2999",Yes,HOM,01-JAN-25,31-DEC-25
XEU,DNK,OWAR,BEINUR,9746097,HG62,FX,"LC 2760","OA 78","KW 2999",Yes,MAC,01-JAN-25,31-DEC-25
XEU,DNK,OUJF,"TOR �N",9840116,S204,FX,"LC 1310","OA 50","KW 2999",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OUJF,"TOR �N",9840116,S204,FX,"LC 1310","OA 50","KW 2999",Yes,CAP,01-JAN-25,31-DEC-25
XEU,DNK,OZUV,ISAFOLD,9900239,HG333,FX,"LC 5667","OA 88","KW 6800",Yes,MAC,01-JAN-25,31-DEC-25
XEU,DNK,OZUV,ISAFOLD,9900239,HG333,FX,"LC 5667","OA 88","KW 6800",Yes,HOM,01-JAN-25,31-DEC-25
XEU,DNK,OZUV,ISAFOLD,9900239,HG333,FX,"LC 5667","OA 88","KW 6800",Yes,CAP,01-JAN-25,31-DEC-25
XEU,DNK,OZUV,ISAFOLD,9900239,HG333,FX,"LC 5667","OA 88","KW 6800",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OZUV,ISAFOLD,9900239,HG333,FX,"LC 5667","OA 88","KW 6800",Yes,HER,01-JAN-25,31-DEC-25
XEU,DNK,OZPO,ASTRID,9919759,S264,FX,"LC 4697","OA 92","KW 7320",Yes,MAC,01-JAN-25,31-DEC-25
XEU,DNK,OZPO,ASTRID,9919759,S264,FX,"LC 4697","OA 92","KW 7320",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OZPO,ASTRID,9919759,S264,FX,"LC 4697","OA 92","KW 7320",Yes,HOM,01-JAN-25,31-DEC-25
XEU,DNK,OXNP,THEMIS,9806859,S144,FX,"LC 1568","OA 63","KW 2999",Yes,CAP,01-JAN-25,31-DEC-25
XEU,DNK,OZPO,ASTRID,9919759,S264,FX,"LC 4697","OA 92","KW 7320",Yes,HER,01-JAN-25,31-DEC-25
XEU,DNK,OXNP,THEMIS,9806859,S144,FX,"LC 1568","OA 63","KW 2999",Yes,HER,01-JAN-25,31-DEC-25
XEU,DNK,OXNP,THEMIS,9806859,S144,FX,"LC 1568","OA 63","KW 2999",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OZPO,ASTRID,9919759,S264,FX,"LC 4697","OA 92","KW 7320",Yes,CAP,01-JAN-25,31-DEC-25
XEU,DNK,OXNP,THEMIS,9806859,S144,FX,"LC 1568","OA 63","KW 2999",Yes,MAC,01-JAN-25,31-DEC-25
XEU,PRT,CUOQ8,"SONHO DE INF�NCIA",9280017,PTLOS-115251,,"LC 141","OA 23","KW 313",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUFG,LUTADOR,6711390,PTAVE-113025,,"LC 1917","OA 80","KW 1750",Yes,REB,01-JAN-25,31-DEC-25
XEU,PRT,CUGY7,EMIBRUPA,8573481,PTPEN-114851,,"LC 51","OA 19","KW 261",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUXE3,"SANTA PRINCESA",9048902,PTAVE-138850,,"LC 2348","OA 80","KW 3000",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUXE3,"SANTA PRINCESA",9048902,PTAVE-138850,,"LC 2348","OA 80","KW 3000",Yes,REB,01-JAN-25,31-DEC-25
XEU,PRT,CUFT,COIMBRA,7228091,PTAVE-113029,,"LC 1926","OA 80","KW 2207",Yes,REB,01-JAN-25,31-DEC-25
XEU,PRT,CUGT9,"GARCIA MIGUEL",9156321,PTHOR-119362,,"LC 112","OA 20","KW 268",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUHY7,"D�RIO FILIPE",8683066,PTSIE-114660,,"LC 182","OA 24","KW 373",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUSP3,"MESTRE BOBICHA",9032513,PTVDP-113664,,"LC 154","OA 25","KW 339",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUMK8,"ALBERTO MIGUEL",8743787,PTSIE-115027,LL,"LC 167","OA 25","KW 350",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUXU,"IRIS DO MAR",8906432,PTPDL-120455,,"LC 215","OA 28","KW 441",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUOW5,"NOVO MIL�NIO",8573431,PTPDV-113967,,"LC 22","OA 15","KW 128",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUEV,"PASCOAL ATL�NTICO",9021590,PTAVE-113611,,"LC 1513","OA 69","KW 1471",Yes,REB,01-JAN-25,31-DEC-25
XEU,PRT,CUGV9,PALANGREIRO,8573728,PTPEN-117631,,"LC 98","OA 19","KW 268",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUHH9,"VIRGEM DAS GRA�AS",8573405,PTPEN-119418,,"LC 84","OA 19","KW 227",Yes,XDS,01-JAN-25,31-DEC-25
XEU,PRT,CUIY6,"PRINCESA SANTA JOANA",7234636,PTAVE-113028,,"LC 3104","OA 92","KW 3530",Yes,REB,01-JAN-25,31-DEC-25
XEU,LVA,YLPC,"DORADO 2",8817540,LVL2158,TTP,"LC 2299","OA 67","KW 3300",Yes,XDS,26-AUG-25,31-DEC-25
XEU,LVA,YLPC,"DORADO 2",8817540,LVL2158,TTP,"LC 2299","OA 67","KW 3300",Yes,REB,26-AUG-25,31-DEC-25
XEU,POL,SNSB,ALINA,8918318,GDY-346,,"LC 5099","OA 111","KW 6600",Yes,XDS,01-JAN-25,31-DEC-25
XEU,POL,SNSB,ALINA,8918318,GDY-346,,"LC 5099","OA 111","KW 6600",Yes,WHB,01-JAN-25,31-DEC-25
XEU,POL,SNSB,ALINA,8918318,GDY-346,,"LC 5099","OA 111","KW 6600",Yes,REB,01-JAN-25,31-DEC-25
XEU,POL,SNSB,ALINA,8918318,GDY-346,,"LC 5099","OA 111","KW 6600",Yes,MAC,01-JAN-25,31-DEC-25
XEU,POL,SPG4839,"ANNELIES ILENA",9204556,GDY-151,TT,"LC 9999","OA 145","KW 14400",Yes,REB,01-JAN-25,31-DEC-25
XEU,POL,SPG4839,"ANNELIES ILENA",9204556,GDY-151,TT,"LC 9999","OA 145","KW 14400",Yes,WHB,01-JAN-25,31-DEC-25
XEU,POL,SPG4839,"ANNELIES ILENA",9204556,GDY-151,TT,"LC 9999","OA 145","KW 14400",Yes,HER,01-JAN-25,31-DEC-25
XEU,POL,SPG4839,"ANNELIES ILENA",9204556,GDY-151,TT,"LC 9999","OA 145","KW 14400",Yes,XDS,01-JAN-25,31-DEC-25
XEU,POL,SPG4839,"ANNELIES ILENA",9204556,GDY-151,TT,"LC 9999","OA 145","KW 14400",Yes,MAC,01-JAN-25,31-DEC-25
XEU,POL,SNSB,ALINA,8918318,GDY-346,,"LC 5099","OA 111","KW 6600",Yes,HER,01-JAN-25,31-DEC-25
XEU,LTU,LYAD,"IEVA SIMONAITYT?",8607218,"KL 870",FX,"LC 7765","OA 120","KW 5296",Yes,HOM,01-JAN-25,31-DEC-25
XEU,LTU,LYAD,"IEVA SIMONAITYT?",8607218,"KL 870",FX,"LC 7765","OA 120","KW 5296",Yes,XDS,01-JAN-25,31-DEC-25
XEU,LTU,LYAD,"IEVA SIMONAITYT?",8607218,"KL 870",FX,"LC 7765","OA 120","KW 5296",Yes,HER,01-JAN-25,31-DEC-25
XEU,LTU,LYAD,"IEVA SIMONAITYT?",8607218,"KL 870",FX,"LC 7765","OA 120","KW 5296",Yes,DGS,01-JAN-25,31-DEC-25
XEU,LTU,LYAD,"IEVA SIMONAITYT?",8607218,"KL 870",FX,"LC 7765","OA 120","KW 5296",Yes,REB,01-JAN-25,31-DEC-25
XEU,LTU,LYAD,"IEVA SIMONAITYT?",8607218,"KL 870",FX,"LC 7765","OA 120","KW 5296",Yes,WHB,01-JAN-25,31-DEC-25
XEU,LTU,LYAD,"IEVA SIMONAITYT?",8607218,"KL 870",FX,"LC 7765","OA 120","KW 5296",Yes,CAP,01-JAN-25,31-DEC-25
XEU,LTU,LYAD,"IEVA SIMONAITYT?",8607218,"KL 870",FX,"LC 7765","OA 120","KW 5296",Yes,MAC,01-JAN-25,31-DEC-25
XEU,LTU,LYAY,TAURUS,8411023,"KL 898",LT,"LC 1780","OA 58","KW 2475",Yes,DGS,01-JAN-25,31-DEC-25
XEU,LTU,LYAY,TAURUS,8411023,"KL 898",LT,"LC 1780","OA 58","KW 2475",Yes,REB,01-JAN-25,31-DEC-25
XEU,LTU,LYAY,TAURUS,8411023,"KL 898",LT,"LC 1780","OA 58","KW 2475",Yes,XDS,01-JAN-25,31-DEC-25
