"NPFC Vessel_id",flag_state,vessel_name,previous_name,registration_no,"Previous Registration",port_of_registry,"Previous Port(s) of Registry",imo,previous_flag,call_sign,mmsi,communication_details,vessel_type,crew,type_of_fishing_method,type_of_length,length,unit_length,type_of_depth,depth,unit_depth,type_of_beam,beam,unit_beam_depth,tonnage,tonnage_type,power_of_engine,unit_engine,fish_hold_capacity,freezer_capacity,freezer_type,unit_freezer
632,Russia,"Dmitriy Shevchenko",,33-398-32,,Nakhodka,,8730065,,UDYL,273826700,"Satelite-based Telephony: 881,677,747,625  Other Data Service/Devices: e-mail: d.shevchenko@shipmail.ru","TRAWLERS (TO)",24,"Trawls (nei) (TX)","Length Overall (LOA)",48.10,Meters,,6.00,Meters,"Moulded Breadth",10.50,Meters,759.00,"Gross Tonnage (GT)",970.00,"Kilowatts (kW)",300.94m³,,,
1834,Russia,EROFEY,,BO6735,,Vanino,,8907072,,UBVV3,273299430,"870773256860  erofey@shipmail.ru","Stern trawlers freezer (TTF)",140,"Midwater trawls (nei) (TM)","Length Overall (LOA)",105.00,Meters,"Draft / Draught",14.70,Meters,"Extreme Breadth",20.00,Meters,7749.00,"Gross Tonnage (GT)",5920.00,"Kilowatts (kW)",5126.08m³,,,
552,Russia,"FRIO ANTWERP","FRIO ANTWERP",933036,21304-94-F,Vladivostok,"NONE KNOWN",9078282,"NONE KNOWN",UBDV8,,,"FISH CARRIERS AND REEFERS (FO)",,,"Length Overall (LOA)",134.02,Meters,"Moulded Depth",10.17,Meters,"Moulded Breadth",20.80,Meters,7307.00,"Gross Tonnage (GT)",7060.00,"Kilowatts (kW)",10943.42m³,,,
1504,Russia,"FRIO MURMANSK",,200810215,,Nakhodka,,8845717,,UBXR6,273441710,friomurmansk@bamrflot.com,"Refrigerated transport vessels (FR)",36,,"Length Overall (LOA)",133.97,Meters,"Draft / Draught",10.70,Meters,"Extreme Breadth",18.00,Meters,6989.00,"Gross Tonnage (GT)",4350.00,"Kilowatts (kW)",,,,
1278,Russia,"Frio Poseidon","SEIN GALAXY",10158781,JJR-181024,Vladivostok,Jeju,9076246,Korea,UBZW7,,,"FISH CARRIERS AND REEFERS (FO)",,,"Length Overall (LOA)",133.95,Meters,"Moulded Depth",10.70,Meters,"Extreme Breadth",18.00,Meters,6965.00,"Gross Tonnage (GT)",5100.00,"Kilowatts (kW)",7620.00m³,,,
811,Russia,"Frio Sevastopolis",,911499,,Vladivostok,,8860432,,UBWI5,,"C: 427305672  Satelite-based Telephony: 870-773-256-964  Other Data Service/Devices: fse@shipmail.ru","FISH CARRIERS AND REEFERS (FO)",,"Midwater trawls (nei) (TM)","Length Overall (LOA)",133.95,Meters,"Moulded Depth",10.70,Meters,"Moulded Breadth",18.00,Meters,6971.00,"Gross Tonnage (GT)",4350.00,"Kilowatts (kW)",7050.00m³,,,
1966,Russia,"GEORGIY MESHCHERYAKOV",,PK-6645,,Petropavlovsk-Kamchatsky,,9869411,,UBTW8,,"FURUNO Felcom-18 427314360  Satelite-based telephony     Iridium certus 881677115490    Other data service/deveices Sailor 6350 EPIRB Tron 60S","TRAWLERS (TO)",150,"Midwater trawls (nei) (TM)","Length Overall (LOA)",108.20,Meters,,11.75,Meters,"Moulded Breadth",20.00,Meters,8318.00,"Gross Tonnage (GT)",2812.00,"Kilowatts (kW)",6340.00m³,,,
634,Russia,Kalinovka,,33-959-31,,Nakhodka,,8423272,,UCOE,273854500,"Satelite-based Telephony: 870,773,255,989  Other Data Service/Devices: e-mail: kalinovka@shipmail.ru","TRAWLERS (TO)",24,"Seine nets (nei) (SX)","Length Overall (LOA)",48.10,Meters,,6.00,Meters,"Moulded Breadth",10.50,Meters,754.00,"Gross Tonnage (GT)",970.00,"Kilowatts (kW)",300.94m³,,,
662,Russia,Kalinovsk,,33-53-217,,Nakhodka,,7832323,,UEXQ,273824900,"Satelite-based Telephony: 870,773,256,188  Other Data Service/Devices: e-mail: kalinovsk@shipmail.ru","TRAWLERS (TO)",22,"Trawls (nei) (TX)","Length Overall (LOA)",39.52,Meters,,5.14,Meters,"Moulded Breadth",9.30,Meters,464.00,"Gross Tonnage (GT)",588.00,"Kilowatts (kW)",210.00m³,,,
1138,Russia,"KAMCHATSKIY PROLIV","GRACE II","KAMCHATSKIY PROLIV",,Vladivostok,,9061899,Panama,UARD,273381350,,"Vessels supporting fishing related activities [NON-FISHING VESSELS] (VO)",15,,"Length Between Perpendiculars (LPP)",133.98,Meters,"Moulded Depth",13.00,Meters,"Moulded Breadth",21.00,Meters,8609.00,"Gross Tonnage (GT)",7855.00,"Kilowatts (kW)",11974.03m³,,,
660,Russia,"Kapitan Efremov",,33-937-140,,Nakhodka,,8897588,,UATC,273997100,"Satelite-based Telephony: tel 8 423 230 80 30 ad. 3201,  881,677,747,588  Other Data Service/Devices: e-mail: k.efremov@fishdv.ru","Factory mothership (HSF)",160,,"Length Overall (LOA)",118.15,Meters,,10.30,Meters,"Moulded Breadth",18.20,Meters,8289.00,"Gross Tonnage (GT)",2650.00,"Kilowatts (kW)",2839.00m³,,,
812,Russia,"Kapitan Kayzer","SIRIUS GDY 43",PC-2511,,Petropavlovsk-Kamchatskiy,Murmansk,8907149,POLAND,UBGK4,,"Sailor 6120 427308756  VSAT 442871140651,  442871140652  SSB JSS-710       VHF JHS 32A       EPIRB JQE 3 A    MF/HF Sailor 6301,   VHF  Scanti VHF-1000 DSC","Stern trawlers freezer (TTF)",130,"Single boat midwater otter trawls (OTM)","Length Overall (LOA)",91.10,Meters,"Moulded Depth",9.20,Meters,"Moulded Breadth",20.00,Meters,7805.00,"Gross Tonnage (GT)",5920.00,"Kilowatts (kW)",6694.30m³,"1.09, 1.44","Plate Freezer, Plate Freezer","Tons / Day, Tons / Day"
1963,Russia,"Kapitan Kolesnikov",,ND-0950,,Nakhodka,,8724327,,UBFG4,273342630,"satellite-based telephony :870773284386  data services/devices: kolesnikov@pbtf.ru","Stern trawlers freezer (TTF)",132,,"Length Overall (LOA)",103.10,Meters,,11.40,Meters,"Moulded Breadth",17.30,Meters,6394.00,"Gross Tonnage (GT)",5152.00,"Kilowatts (kW)",2609.00m³,,,
671,Russia,Kireevka,,33-1026-45,,Nakhodka,,8423521,,UGHG,273564700,"Satelite-based Telephony: 870,773,257,671  Other Data Service/Devices: e-mail: kireevka@shipmail.ru","Stern trawlers freezer (TTF)",30,"Semipelagic trawls (TSP)","Length Overall (LOA)",48.12,Meters,,6.00,Meters,"Moulded Breadth",10.50,Meters,808.00,"Gross Tonnage (GT)",970.00,"Kilowatts (kW)",326.14m³,,,
1983,Russia,KOMANDOR,,PK6896,,Petropavlovsk-Kamchatsky,,9139610,BELIZ,UBVW3,427314383,"FURUNO Felcom 18 427314383    VSAT +7 812-409-39-84  IRIDIUM +88 167-778-19-18","Stern trawlers (TT)",,"Single boat midwater otter trawls (OTM)","Length Overall (LOA)",127.40,Meters,"Draft / Draught",13.30,Meters,"Moulded Breadth",18.50,Meters,8913.00,"Gross Register Tonnage (GRT)",7652.00,"Kilowatts (kW)",6010.00m³,,,
663,Russia,Kostroma,,33-152-219,,Nakhodka,,8723086,,UGKE,273821300,"Satelite-based Telephony: 870,773,257,428  Other Data Service/Devices: e-mail: kostroma@shipmail.ru","TRAWLERS (TO)",22,"Trawls (nei) (TX)","Length Overall (LOA)",39.52,Meters,,5.14,Meters,"Moulded Breadth",9.30,Meters,448.00,"Gross Tonnage (GT)",589.00,"Kilowatts (kW)",210.00m³,,,
805,Russia,Krechet,"SOKOL, OSTROVNOY-5",NS-1324,,Nevelsk,VLADIVOSTOK,9183685,,UIRD,,,"TRAP SETTERS (WO)",35,"Aerial traps (FAR)","Length Between Perpendiculars (LPP)",48.60,Meters,"Moulded Depth",3.75,Meters,"Moulded Breadth",8.60,Meters,613.00,"Gross Tonnage (GT)",1029.00,"Kilowatts (kW)",185.48m³,,,
1824,Russia,Leda-777,"Hsin Harng",7154,,Nevel'sk,,8684840,Taiwan,UBGU5,273210650,"c: 427309788  Satellite-based telephony: 89020569228  Other data services/devices: STR-6000A, SRG-2150DN, STV-160, SAR-9, Transas T-105","Other fishing vessels [FISHING VESSELS NOT SPECIFIED] (FX)",60,"Midwater trawls (nei) (TM)","Length Overall (LOA)",58.47,Meters,"Draft / Draught",4.20,Meters,"Moulded Breadth",9.36,Meters,901.00,"Gross Tonnage (GT)",698.00,"Kilowatts (kW)",969.06m³,,,
636,Russia,LUCHEGORSK,,200712705,,Nakhodka,,9796846,,UBFO9,273380240,"870,773,256,908  e-mail: luchegorsk@shipmail.ru","Lift netters nei (NOX)",56,"Traps (nei) (FIX)","Length Overall (LOA)",67.78,Meters,"Draft / Draught",7.00,Meters,"Moulded Breadth",11.10,Meters,1475.00,"Gross Tonnage (GT)",2000.00,"Kilowatts (kW)",1177.00m³,,,
1939,Russia,LUNTOS,LUNTOS,PK8813,,Petropavlovsk-Kamchatskiy,,9894935,"Cook Islands",UBXV9,,"FELCOM-18 427314082 DCE TERMCPU 1650247-01.20+VMS(KCCM) SAILOR 6110 427314086 DCE 1.08  VSAT  7 902 050 7683,      7 902  050 7682  SAILOR 6310, SAILOR6222                          TRON TR30, TRON SART20,TRON60S                    FAR-3210, SAILOR6280, FAR-3230S","Stern trawlers (TT)",56,"Midwater trawls (nei) (TM)","Length Overall (LOA)",80.44,Meters,"Moulded Depth",9.95,Meters,"Moulded Breadth",16.70,Meters,4092.00,"Gross Tonnage (GT)",4800.00,"Kilowatts (kW)",2161.30m³,165,,"Tons / Day"
1127,Russia,"MEKHANIK KOVTUN",GEYSIR,PK-2452,,Petropavlovsk-Kamchatskiy,Murmansk,8907125,BELIZ,UHSY,427305892,"C: Felcom 18 427322186           Sailor 6110  427305892  Satelite-based Telephony: VSAT   442036955252         442036955253  Other Data Service/Devices: MF Thrane&Thrane TT-6363A                            VHF Furuno FM-8900S                      EPIRB JOTRON Tron-60S","Stern trawlers freezer (TTF)",130,"Single boat midwater otter trawls (OTM)","Length Overall (LOA)",105.00,Meters,,14.70,Meters,"Moulded Breadth",20.00,Meters,7665.00,"Gross Tonnage (GT)",5920.00,"Kilowatts (kW)",7166.80m³,"1.44, 1.089","Plate Freezer, Plate Freezer","Tons / Day, Tons / Day"
682,Russia,"MYS CHUPROVA",,PK-2831,X-0523,Petropavlovsk-Kamchatsky,Kholmak,9053335,,UAEZ,273898000,,"TRAWLERS (TO)",69,TRAWLS,"Length Between Perpendiculars (LPP)",57.48,Meters,"Moulded Depth",8.85,Meters,"Moulded Breadth",13.00,Meters,2077.00,"Gross Tonnage (GT)",2425.00,"Kilowatts (kW)",1721.10m³,,,
30,Russia,Nadezhnyi-1,"JIH DA NO.6",10203315,,Korsakov,,8684735,China,UBCX3,273299990,"SAILOR 6110427314517  VSAT +74212391267  STR-6000A, SRG-2150DN, STV-160, SAR-9, Sep 406","LIFT NETTERS (NO)",50,"Midwater trawls (nei) (TM)","Length Overall (LOA)",58.90,Meters,"Moulded Depth",4.50,Meters,"Moulded Breadth",10.00,Meters,1121.00,"Gross Tonnage (GT)",1324.00,"Kilowatts (kW)",1112.93m³,100,"Plate Freezer","Tons / Day"
664,Russia,Nogliki,,33-965-209,,Nakhodka,,8722989,,UFSP,273841110,"Satelite-based Telephony: 870,773,257,419  Other Data Service/Devices: e-mail: nogliki@shipmail.ru","TRAWLERS (TO)",22,"Trawls (nei) (TX)","Length Overall (LOA)",39.52,Meters,,5.13,Meters,"Moulded Breadth",9.30,Meters,448.00,"Gross Tonnage (GT)",588.00,"Kilowatts (kW)",210.00m³,,,
165,Russia,OSTROVNOY-10,"GENPUKU MARU NO. 31/GENPUKU MARU NO. 21/SHOTOKU MARU NO.21",HC3993,NS1-1024,Nevelsk,Hirado,8713184,JAPAN,UBZU9,,,"Purse seiners (SP)",10,"Purse seines (PS)","Length Between Perpendiculars (LPP)",46.40,Meters,"Moulded Depth",7.90,Meters,"Moulded Breadth",7.90,Meters,225.00,"Gross Tonnage (GT)",860.00,"Kilowatts (kW)",210.00m³,,,
286,Russia,OSTROVNOY-11,"SUWA MARU NO. 22",NS9244,FS1-522,Nevelsk,Fukushima,8809268,Japan,UBGW5,,,"Vessels supporting fishing related activities [NON-FISHING VESSELS] (VO)",14,,"Length Between Perpendiculars (LPP)",58.18,Meters,"Moulded Depth",4.20,Meters,"Moulded Breadth",8.90,Meters,470.00,"Gross Tonnage (GT)",941.00,"Kilowatts (kW)",420.03m³,,,
1496,Russia,OSTROVNOY-12,"Namiichi Maru NO.71",NS9283,,Nevelsk,,9041564,,UBWW,273217620,,"Vessels supporting fishing related activities [NON-FISHING VESSELS] (VO)",14,,"Length Between Perpendiculars (LPP)",55.01,Meters,"Moulded Depth",4.56,Meters,"Moulded Breadth",9.00,Meters,558.00,"Gross Tonnage (GT)",1220.00,"Kilowatts (kW)",644.65m³,,,
1940,Russia,OSTROVNOY-13,Oceanic-1,NS8845,,Nevel'sk,,9032355,,UBQZ2,,,"Multipurpose non-fishing vessels (NF)",28,,"Length Between Perpendiculars (LPP)",49.09,Meters,"Moulded Depth",4.12,Meters,"Moulded Breadth",8.00,Meters,413.00,"Gross Tonnage (GT)",853.00,"Kilowatts (kW)",407.23m³,,,
1941,Russia,OSTROVNOY-14,"GENESIS II",NS2560,,Nevel'sk,,9317688,,UBAZ6,,,"TRAWLERS (TO), Purse seiners nei (SPX)",35,"Midwater trawls (nei) (TM)","Length Between Perpendiculars (LPP)",46.75,Meters,"Moulded Depth",7.50,Meters,"Moulded Breadth",12.40,Meters,1152.00,"Gross Tonnage (GT)",2720.00,"Kilowatts (kW)",980.00m³,,,
1942,Russia,OSTROVNOY-15,"Veronica 1",NS7559,,Nevel'sk,,9256810,,UBLZ6,,,"Purse seiners (SP)",35,"Midwater trawls (nei) (TM)","Length Between Perpendiculars (LPP)",54.19,Meters,"Moulded Depth",8.16,Meters,"Moulded Breadth",13.20,Meters,1580.00,"Gross Tonnage (GT)",3452.00,"Kilowatts (kW)",1445.74m³,,,
1136,Russia,OSTROVNOY-6,"Bekas, Ulovistyj",HK-0710,,Kholmsk,,9213923,,UEIV,,,"TRAP SETTERS (WO)",22,"Aerial traps (FAR)","Length Between Perpendiculars (LPP)",56.18,Meters,"Moulded Depth",3.75,Meters,"Moulded Breadth",8.60,Meters,656.00,"Gross Tonnage (GT)",1029.00,"Kilowatts (kW)",229.00m³,,,
1916,Russia,OSTROVNOY-7,FORWARD,HK-0711,,Kholmsk,,9009516,,UBYO3,,,"TRAP SETTERS (WO)",12,"Midwater trawls (nei) (TM)","Length Between Perpendiculars (LPP)",41.20,Meters,"Moulded Depth",3.48,Meters,"Moulded Breadth",8.00,Meters,477.00,"Gross Tonnage (GT)",735.00,"Kilowatts (kW)",361.07m³,,,
1137,Russia,OSTROVNOY-8,BATYAL,XK-0690,,Kholmsk,Petropavlovsk-Kamchatsky,8714724,,UBVP4,273399240,,"TRAWLERS (TO), Purse seiners (SP)",11,"Purse seines (PS), TRAWLS","Length Between Perpendiculars (LPP)",48.08,Meters,"Moulded Depth",8.00,Meters,"Moulded Breadth",11.00,Meters,1086.00,"Gross Tonnage (GT)",2250.00,"Kilowatts (kW)",1338.46m³,,,
565,Russia,"PAMYAT ILICHA",,2181,,Kaliningrad,,8811675,,UFYW,273211110,"c - 427301041  Satellite-based Telephony: 00870 773503241  Other Data Service/Devices: pamyatilicha@fleet-mail.com","FISH CARRIERS AND REEFERS (FO)",25,,"Length Overall (LOA)",144.35,Meters,"Moulded Depth",13.60,Meters,"Moulded Breadth",22.20,Meters,12406.00,"Gross Register Tonnage (GRT)",7600.00,"Kilowatts (kW)",13326.00m³,470603,"Freon Refrigeration System","Cubic Feet"
571,Russia,"PAMYAT KIROVA",,2179,,Kaliningrad,,8701040,,UFXA,273210110,"c - 427300564  Satellite-based Telephony: 00870 773503250   Other Data Service/Devices: pamyatkirova@fleet-mail.com","FISH CARRIERS AND REEFERS (FO)",25,,"Length Overall (LOA)",144.35,Meters,"Moulded Depth",13.60,Meters,"Moulded Breadth",22.20,Meters,12403.00,"Gross Register Tonnage (GRT)",7600.00,"Kilowatts (kW)",13326.00m³,470603,"Freon Refrigeration System","Cubic Feet"
1938,Russia,PERSEUS,PERSEUS,PK7242,,Petropavlovsk-Kamchatsky,,9924338,"Cook Islands",UBPY2,,"FELCOM-18 427314931 DCE TERMCPU 1650247-01.20+VMS(KCCM) SAILOR 6110 427314930 DCE 1.08    VSAT  7 902 050 8048,      7 902  050 8053    SAILOR 6310, SAILOR6222                          TRON TR30, TRON SART20,TRON60S                    FAR-3210, SAILOR6280, FAR-3230S","Stern trawlers (TT)",62,TRAWLS,"Length Overall (LOA)",93.00,Meters,"Draft / Draught",9.95,Meters,"Moulded Breadth",18.00,Meters,5117.00,"Gross Tonnage (GT)",5400.00,"Kilowatts (kW)",2548.50m³,220,,"Tons / Day"
689,Russia,"PETR I",,BO-0050,,Vanino,,8907113,,UBGP8,,"Satelite-based Telephony: 870,773,257,101  Other Data Service/Devices: petr1@shipmail.ru","Stern trawlers freezer (TTF)",140,,"Length Overall (LOA)",105.00,Meters,,14.70,Meters,"Moulded Breadth",20.00,Meters,7733.00,"Gross Tonnage (GT)",5920.00,"Kilowatts (kW)",5126.08m³,,,
665,Russia,Plastun,,33-34-216,,Nakhodka,,8328745,,UHVB,273821900,"Satelite-based Telephony: 870,773,256,894  Other Data Service/Devices: e-mail:plastun@shipmail.ru","TRAWLERS (TO)",22,"Trawls (nei) (TX)","Length Overall (LOA)",39.52,Meters,,5.15,Meters,"Moulded Breadth",9.30,Meters,448.00,"Gross Tonnage (GT)",588.00,"Kilowatts (kW)",210.00m³,,,
172,Russia,POISKOVIK,"GENPUKU MARU NO. 36/GENPUKU MARU NO. 23",NS4779,NS2-10284,Nevelsk,Hirado,2635043,JAPAN,UBZU8,,"(N-STAR: 090-3023-2848)","Purse seiners (SP)",7,"Purse seines (PS)","Length Overall (LOA)",41.05,Meters,"Moulded Depth",3.08,Meters,"Moulded Breadth",6.18,Meters,140.00,"Gross Tonnage (GT)",672.00,"Kilowatts (kW)",135.00m³,,,
683,Russia,REGUL,,NS-1432,P-1349,Nevelsk,Petropavlovak-Kamchatsky,8727733,,UDKH,,,"Trap setters nei (WOX)",32,"Pots (FPO)","Length Between Perpendiculars (LPP)",48.12,Meters,"Moulded Depth",6.00,Meters,"Moulded Breadth",10.50,Meters,853.00,"Gross Tonnage (GT)",1470.00,"Kilowatts (kW)",347.40m³,,,
661,Russia,Sedanka,,33-170-4,,Nakhodka,,8847105,,UGKG,273824300,"Satelite-based Telephony: 870,773,256,621  Other Data Service/Devices: e-mail: sedanka@shipmail.ru","Stern trawlers freezer (TTF)",30,"Semipelagic trawls (TSP)","Length Overall (LOA)",48.10,Meters,,6.00,Meters,"Moulded Breadth",10.50,Meters,772.00,"Gross Tonnage (GT)",970.00,"Kilowatts (kW)",326.14m³,,,
1500,Russia,"SERGEY BOCHKAREV","KAI FU HAO","BO 1985",,Vanino,,8907022,,UBST3,273214530,"Sat Phone 870773256457  bochkarev@shipmail.ru","Stern trawlers freezer (TTF)",140,"Trawls (nei) (TX)","Length Overall (LOA)",105.00,Meters,"Draft / Draught",14.70,Meters,"Extreme Breadth",20.00,Meters,7733.00,"Gross Tonnage (GT)",5920.00,"Kilowatts (kW)",5126.08m³,,,
1825,Russia,SOLIDARNOST,"ATLANTIC SIRIUS",PK9009,,Petropavlovsk-Kamchatsky,,8907084,Beliz,UBEV6,273219690,"SAILOR 6110 DCE 1.08 427313874  VSAT  44 203 991 6507, 44 203 991 6506  SAILOR 6320, FM-8800S    SP3520, SART II,SE 406 II  FAR-2127, ТРАНЗАС T-105, FAR-2137S  SAILOR 6130 LRIT SYSTEM,","Stern trawlers factory (TTP)",130,"Single boat midwater otter trawls (OTM)","Length Overall (LOA)",94.22,Meters,"Draft / Draught",14.70,Meters,"Moulded Breadth",20.00,Meters,7816.00,"Gross Tonnage (GT)",5920.00,"Kilowatts (kW)",6260.92m³,484.5,"Plate Freezer","Tons / Day"
652,Russia,Sterlyad,,33-960-33,,Nakhodka,,8035178,,UGWK,273841220,"Satelite-based Telephony: 870,773,256,406  Other Data Service/Devices: e-mail: sterlyad@shipmail.ru","TRAWLERS (TO)",24,"Seine nets (nei) (SX)","Length Overall (LOA)",48.12,Meters,,6.00,Meters,"Moulded Breadth",10.50,Meters,753.00,"Gross Tonnage (GT)",970.00,"Kilowatts (kW)",300.94m³,,,
810,Russia,Tambov,GUADALAJAPA,821023,,Vladivostok,,8225723,,UIMH,,"C: 427303463  Satelite-based Telephony: 870,773,256,144  Other Data Service/Devices: tam@shipmail.ru","FISH CARRIERS AND REEFERS (FO)",29,,"Length Overall (LOA)",152.70,Meters,"Moulded Depth",13.62,Meters,"Moulded Breadth",22.25,Meters,12527.00,"Gross Tonnage (GT)",6624.00,"Kilowatts (kW)",12815.00m³,,,
1502,Russia,"TIGR 2","PRINCE OF TIDES",33-143-60,,Nakhodka,,9061198,LIBERIA,UBFP9,273385170,tigr2@bamr.ru,"Refrigerated transport vessels (FR)",20,,"Length Overall (LOA)",125.30,Meters,"Draft / Draught",10.17,Meters,"Extreme Breadth",20.80,Meters,7329.00,"Gross Tonnage (GT)",7060.00,"Kilowatts (kW)",,,,
656,Russia,TINRO,,"BK 0185",,Vladivostok,,8607086,RUSSIA,UDDL,,"F:    Satellite-based Telephony: INMARSAT FleetBroadBand 810870773213863  Other Data Service/Devices: INMARSAT-C tinro@marsatmail.com","FISHERY RESEARCH VESSELS (ZO)",52,TRAWLS,"Length Overall (LOA)",62.20,Meters,"Draft / Draught",5.13,Meters,"Moulded Breadth",13.80,Meters,2062.00,"Gross Tonnage (GT)",1764.00,"Kilowatts (kW)",12.00m³,268,"Freon Refrigeration System","Cubic Metres"
1429,Russia,TSARITSA,"YAN MARIA",200372149,,Nakhodka,,8707446,Germany,UBFR7,,"Other data service/device: tsaritsa@bamrflot.com","Other fishing vessels [FISHING VESSELS NOT SPECIFIED] (FX)",44,TRAWLS,"Length Overall (LOA)",125.53,Meters,"Moulded Depth",9.40,Meters,"Moulded Breadth",18.28,Meters,7646.00,"Gross Tonnage (GT)",6000.00,"Kilowatts (kW)",750.00m³,,,
1945,Russia,"VASILIY KALENOV",,NS-1133,,Nevelsk,,8908129,,UCMM,273848100,"Satelite-based telephony: 870 773 139 368    kalenov@shipmail.ru","Stern trawlers freezer (TTF)",120,"Midwater trawls (nei) (TM)","Length Overall (LOA)",108.12,Meters,,12.22,Meters,"Moulded Breadth",19.00,Meters,7765.00,"Gross Tonnage (GT)",5296.00,"Kilowatts (kW)",3629.00m³,,,
1199,Russia,"VASILIY POLESHCHUK",,860174,,Vladivostok,,8701038,,UIQL,,,"FISH CARRIERS AND REEFERS (FO)",,,"Length Overall (LOA)",152.94,Meters,"Draft / Draught",13.60,Meters,"Moulded Breadth",22.20,Meters,12410.00,"Gross Tonnage (GT)",7600.00,"Kilowatts (kW)",13326.00m³,,,
1147,Russia,Viking,Liafjord,200053999,,Nakhodka,Dominica,9167916,,UIOJ,273411340,"""tel 8 423 230 80 30 ad. 3981,  881,6 22,4 69,594  ""  viking.fv@shipmail.ru","TRAWLERS (TO)",23,"Trawls (nei) (TX)","Length Overall (LOA)",57.75,Meters,"Draft / Draught",8.30,Meters,"Extreme Breadth",13.00,Meters,1764.00,"Gross Tonnage (GT)",6560.00,"Kilowatts (kW)",1727.13m³,,,
1139,Russia,"VITALIY SHMYKOV",WASHINGTON,"VITALIY SHMYKOV",,Vladivostok,,8710352,Panama,UBOJ9,273356290,,"Vessels supporting fishing related activities [NON-FISHING VESSELS] (VO)",15,,"Length Between Perpendiculars (LPP)",129.19,Meters,"Moulded Depth",10.50,Meters,"Moulded Breadth",18.00,Meters,6154.00,"Gross Tonnage (GT)",5700.00,"Kilowatts (kW)",13190.19m³,,,
1993,Russia,"VLADIMIR  BIRYUKOV",,PK9802,,Petropavlovsk-Kamchatsky,,9910674,,UBFY7,,"FURUNO Felcom-18 427314748  Iridium certus 881677105858  Sailor 6350 EPIRB Tron 60S GPS","TRAWLERS (TO)",150,"Midwater trawls (nei) (TM)","Length Overall (LOA)",108.20,Meters,,11.75,Meters,"Moulded Breadth",20.00,Meters,8318.00,"Gross Tonnage (GT)",2812.00,"Kilowatts (kW)",6340.00m³,,,
1126,Russia,"VLADIMIR STARZHINSKY",,PK-2259,,Petropavlovsk-Kamchatsky,,8907101,,UFEL,,"Sailor 6110 427304818  Satelite-based telephony  VSAT 442871140688  Other Data Service/Devices: SSB Sailor 6363 VHF SAILOR RT-5022            EPIRB Sailor SE406-11","Stern trawlers freezer (TTF)",135,"Single boat midwater otter trawls (OTM)","Length Overall (LOA)",94.22,Meters,,14.70,Meters,"Moulded Breadth",20.00,Meters,7780.00,"Gross Tonnage (GT)",5920.00,"Kilowatts (kW)",6380.50m³,"1.4, 1.12","Plate Freezer, Plate Freezer","Tons / Day, Tons / Day"
658,Russia,"Vsevolod Sibirtsev",,33-1029-141,,Nakhodka,,8610277,,UDVB,273812710,"Satelite-based Telephony: tel 8 423 230 80 30 ad. 3301, 870,773,256,517  Other Data Service/Devices: e-mail: v.sibirtsev@fishdv.ru","Factory mothership (HSF)",520,,"Length Overall (LOA)",165.97,Meters,,11.64,Meters,"Moulded Breadth",28.00,Meters,32096.00,"Gross Tonnage (GT)",12960.00,"Kilowatts (kW)",8544.00m³,,,
659,Russia,"Zaliv Vostok",,33-197-136,,Nakhodka,,8857007,,UEFW,273825700,"Satelite-based Telephony: tel 8 423 230 80 30 ad. 3101, 881,677,705,493  Other Data Service/Devices: e-mail: z.vostok@fishdv.ru","Factory mothership (HSF)",160,,"Length Overall (LOA)",118.15,Meters,,10.30,Meters,"Moulded Breadth",18.20,Meters,8289.00,"Gross Tonnage (GT)",2650.00,"Kilowatts (kW)",2839.00m³,,,
90,"Chinese Taipei","AN FONG NO.111",,CT8-0111,,Kaohsiung,,8676635,,BL2111,416240500,"INMARSAT-C NUMBER: 441600440/441600441  SATELLITE-BASED TEL: 870-771-365-051  SATELLITE-BASED FAX: 870-783-140-555  OTHER DATA SERVICE/DEVICES: SONAR: FSV-24, RADAR: FAR-2137/2167/2157","Stick-held dip netters (NS), Line vessels nei (LOX)",65,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",74.13,Meters,"Moulded Depth",5.70,Meters,"Extreme Breadth",13.00,Meters,1591.00,"Gross Tonnage (GT)",4079.00,"Horse Power (hp)",1698.00m³,120,"Plate Freezer","Tons / Day"
91,"Chinese Taipei","AN FONG NO.116",,CT8-0112,,Kaohsiung,,8676647,,BL2112,416241500,"INMARSAT-C NUMBER: 441600457/441600458  SATELLITE-BASED TEL: 870-771-365035  SATELLITE-BASED FAX: 870-783-059-662  OTHER DATA SERVICE/DEVICES: SONAR: FSV-24, RADAR: FAR-2137/2167/2157","Stick-held dip netters (NS), Line vessels nei (LOX)",50,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",74.13,Meters,"Moulded Depth",5.70,Meters,"Extreme Breadth",13.00,Meters,1591.00,"Gross Tonnage (GT)",3000.00,"Kilowatts (kW)",1699.00m³,100,"Plate Freezer","Tons / Day"
